,y_true,y_pred,score
319,2,2,[9.4393972e-06 1.6513273e-04 9.9921179e-01 6.1362470e-04]
320,3,2,[3.5497444e-05 5.6132535e-04 9.9672663e-01 2.6765086e-03]
321,3,3,[3.7528586e-04 6.0815073e-05 3.3487039e-04 9.9922895e-01]
322,3,3,[8.6976936e-05 1.9290989e-04 3.8732932e-04 9.9933285e-01]
323,3,3,[1.2840009e-04 1.0550427e-04 1.7990063e-04 9.9958628e-01]
324,3,3,[1.1947335e-03 8.2255196e-05 6.8140111e-04 9.9804163e-01]
325,3,3,[2.0672712e-03 4.6962308e-04 5.9307856e-04 9.9686998e-01]
326,3,3,[7.1377883e-04 9.5883552e-05 4.3549930e-04 9.9875486e-01]
327,3,2,[4.9297127e-05 6.2378234e-04 9.9807322e-01 1.2536593e-03]
328,3,3,[9.7456803e-05 5.4228370e-04 4.2086444e-03 9.9515164e-01]
329,3,3,[7.1225426e-05 2.8579237e-04 1.0729046e-04 9.9953568e-01]
330,3,3,[1.4740418e-04 4.8773515e-04 2.2356905e-04 9.9914122e-01]
331,3,3,[8.4770771e-05 3.9360477e-04 8.6944739e-05 9.9943465e-01]
332,3,3,[2.818769e-05 7.115189e-02 7.662808e-04 9.280536e-01]
333,3,3,[3.8777513e-04 3.2493134e-03 6.7240774e-04 9.9569052e-01]
334,3,3,[3.3066919e-04 1.8273987e-04 1.4104011e-03 9.9807620e-01]
335,3,2,[3.0454872e-05 4.8569977e-01 5.0586987e-01 8.3998851e-03]
336,3,2,[7.6605374e-06 2.8154827e-05 9.9621165e-01 3.7524935e-03]
337,3,3,[2.8559679e-04 9.1578855e-05 1.4510595e-03 9.9817169e-01]
338,3,3,[4.4795452e-05 2.3396473e-04 3.6479417e-02 9.6324182e-01]
339,3,3,[2.2597834e-04 1.0725881e-04 6.5644871e-04 9.9901021e-01]
340,3,3,[6.1959919e-04 1.6705717e-04 7.5460994e-04 9.9845874e-01]
341,3,3,[1.0137772e-03 2.0033529e-04 1.3632207e-03 9.9742270e-01]
342,2,3,[5.3745619e-04 2.7188502e-04 7.7497389e-04 9.9841571e-01]
343,2,2,[1.0933930e-05 2.3476534e-05 9.9975735e-01 2.0820262e-04]
344,3,3,[1.5684764e-04 1.9120703e-04 7.3741213e-04 9.9891448e-01]
345,3,3,[2.0774221e-04 1.1965705e-04 2.0926776e-04 9.9946338e-01]
346,3,3,[3.1515126e-04 1.0851596e-04 4.8270615e-04 9.9909365e-01]
347,3,3,[1.8428081e-04 1.4847169e-04 1.4617710e-04 9.9952114e-01]
348,1,1,[5.9705644e-06 9.9116462e-01 1.4649139e-03 7.3643820e-03]
349,3,1,[2.0485508e-05 9.7934866e-01 7.6979552e-05 2.0553894e-02]
350,3,3,[8.8613376e-04 4.3237913e-05 2.3885886e-03 9.9668199e-01]
351,1,1,[4.6299174e-06 9.9872178e-01 1.6282202e-04 1.1108492e-03]
352,2,2,[2.2363871e-04 1.2326476e-01 8.5873133e-01 1.7780205e-02]
353,3,3,[1.1771012e-04 1.5014817e-04 4.0958234e-04 9.9932265e-01]
354,3,3,[2.2712078e-04 1.2864442e-04 7.6757767e-04 9.9887663e-01]
355,3,3,[1.86888530e-04 1.00898535e-04 1.99485905e-04 9.99512672e-01]
356,3,3,[1.3405159e-04 4.5178201e-02 5.5753422e-04 9.5413023e-01]
357,3,3,[6.8413887e-05 3.1067743e-03 9.5452886e-04 9.9587017e-01]
358,3,3,[3.3012699e-04 6.7217406e-05 9.0441125e-04 9.9869812e-01]
359,2,1,[2.7906324e-06 9.9660540e-01 1.7305815e-03 1.6612615e-03]
360,3,3,[1.3257650e-04 2.0483056e-04 1.9573313e-04 9.9946684e-01]
361,3,3,[1.2488103e-04 1.6848338e-04 1.6179572e-04 9.9954480e-01]
362,3,3,[8.4000418e-04 1.8972918e-04 3.3577377e-04 9.9863440e-01]
363,3,3,[1.6623636e-04 2.3135277e-04 8.8702771e-05 9.9951363e-01]
364,3,3,[2.0927451e-04 4.3296177e-04 2.5091396e-04 9.9910682e-01]
365,3,3,[5.2435242e-04 1.9101559e-03 3.2342577e-04 9.9724209e-01]
366,0,0,[0.968366   0.01492503 0.00380885 0.01290012]
367,0,1,[1.7457455e-04 9.9645150e-01 1.9436309e-03 1.4302804e-03]
368,3,3,[0.00258492 0.00221669 0.00159424 0.9936041 ]
369,3,3,[7.4270873e-05 3.6112068e-03 3.7101877e-04 9.9594349e-01]
370,3,3,[2.0459299e-04 8.4141514e-04 1.8075683e-04 9.9877316e-01]
371,3,3,[1.15298644e-04 4.11732879e-04 9.57599332e-05 9.99377191e-01]
372,3,3,[1.8027454e-03 5.8541063e-04 9.0834475e-04 9.9670357e-01]
373,3,1,[5.9569629e-05 8.7920153e-01 2.5238030e-04 1.2048648e-01]
374,3,3,[1.02427366e-04 3.66604188e-04 2.93643418e-04 9.99237299e-01]
375,3,1,[2.6739237e-06 9.9755967e-01 1.8941081e-04 2.2482700e-03]
376,3,3,[7.7747893e-05 1.6966948e-03 7.3066127e-04 9.9749494e-01]
377,3,3,[8.9116184e-05 3.7691054e-01 6.7956671e-02 5.5504376e-01]
378,3,3,[1.1217340e-04 3.7084130e-04 1.1562848e-04 9.9940133e-01]
379,3,3,[6.5131135e-05 4.0844508e-04 7.6619945e-05 9.9944979e-01]
380,3,3,[1.783052e-04 4.914236e-04 3.059747e-04 9.990244e-01]
381,3,3,[7.7502686e-05 2.3694662e-03 1.2022250e-04 9.9743277e-01]
382,3,3,[1.2937312e-04 1.7873081e-04 1.3584809e-04 9.9955601e-01]
383,3,1,[5.8058481e-06 9.9850535e-01 1.8426549e-04 1.3045219e-03]
384,3,3,[1.1772793e-04 1.0257988e-04 3.3550855e-04 9.9944419e-01]
385,1,3,[9.9652170e-05 1.7620520e-04 6.2351907e-04 9.9910069e-01]
386,3,3,[1.0812972e-03 1.1514714e-04 7.3114777e-04 9.9807239e-01]
387,3,3,[2.28374134e-04 1.01517326e-04 1.85868994e-04 9.99484181e-01]
388,3,3,[2.3652450e-04 5.8061969e-03 4.6061515e-03 9.8935109e-01]
389,3,3,[1.0445273e-03 1.0660632e-02 4.8814935e-04 9.8780662e-01]
390,3,3,[4.7685264e-04 6.6812856e-05 6.3634454e-04 9.9882001e-01]
391,1,1,[6.0787988e-06 9.9758697e-01 7.0544099e-04 1.7015530e-03]
392,3,3,[3.8525111e-03 7.5624161e-04 4.6299864e-03 9.9076122e-01]
393,3,3,[1.3599974e-04 1.8388203e-04 2.7961758e-04 9.9940050e-01]
394,3,3,[5.2181579e-04 1.8064823e-04 3.5493469e-04 9.9894255e-01]
395,3,3,[1.2479204e-04 2.3355438e-04 1.4390761e-04 9.9949777e-01]
396,3,1,[8.5912368e-05 8.6111873e-01 6.1685947e-04 1.3817853e-01]
397,3,1,[0.3606166  0.6132005  0.00234905 0.02383385]
398,3,3,[2.3703513e-04 1.2736081e-04 2.5509609e-04 9.9938047e-01]
399,1,0,[0.76918554 0.22547023 0.00138053 0.00396365]
400,3,3,[1.2624709e-04 1.1006175e-04 2.6460926e-04 9.9949908e-01]
401,3,3,[2.1610016e-04 9.6322634e-05 2.2408887e-04 9.9946350e-01]
402,3,3,[2.2026332e-04 1.3457368e-04 3.2005701e-04 9.9932504e-01]
403,3,3,[2.3877886e-04 7.3735071e-05 2.4637827e-04 9.9944109e-01]
404,3,3,[2.4068059e-04 4.8984062e-02 3.0919285e-03 9.4768339e-01]
405,3,3,[2.8479786e-03 9.5209733e-05 6.8400876e-04 9.9637282e-01]
406,3,3,[1.0627091e-03 1.8107635e-04 1.6135203e-02 9.8262101e-01]
407,1,1,[1.2011561e-05 9.9677163e-01 3.1636970e-04 2.8999352e-03]
408,3,3,[9.6486736e-05 9.9022334e-05 1.5991449e-04 9.9964452e-01]
409,3,3,[1.5248847e-04 8.4981868e-05 1.6107468e-04 9.9960154e-01]
410,3,3,[2.4824610e-04 1.1866692e-04 1.9907833e-04 9.9943393e-01]
411,3,3,[2.0026270e-04 1.4127567e-04 1.0548968e-04 9.9955291e-01]
412,1,1,[1.4466969e-05 9.0298539e-01 4.1982287e-04 9.6580334e-02]
413,3,3,[2.9561485e-04 3.3664007e-03 1.4608285e-04 9.9619198e-01]
414,2,3,[2.8527915e-04 7.3313910e-05 4.0662417e-04 9.9923480e-01]
415,1,1,[2.8804156e-06 9.9762160e-01 1.6055661e-04 2.2149396e-03]
416,3,3,[1.7134614e-04 1.0258913e-04 2.3553222e-04 9.9949050e-01]
417,3,3,[4.723489e-04 1.074872e-04 2.143313e-04 9.992059e-01]
418,3,3,[5.2621239e-04 2.3407812e-04 2.4329136e-04 9.9899632e-01]
419,3,3,[3.5549083e-04 1.3868998e-04 1.6661092e-04 9.9933916e-01]
420,3,3,[1.5569082e-03 2.2720419e-04 6.8063918e-04 9.9753523e-01]
421,3,3,[0.29814672 0.00087708 0.00082379 0.7001524 ]
422,3,3,[5.5666541e-04 1.1474544e-04 3.4517978e-04 9.9898332e-01]
423,3,0,[0.5247363  0.46718016 0.00321419 0.00486938]
424,3,3,[4.1090945e-05 1.3486674e-04 1.8911842e-03 9.9793279e-01]
425,3,3,[5.5514556e-05 1.3717910e-04 1.0529273e-03 9.9875438e-01]
426,3,3,[5.6082579e-05 2.0521219e-04 7.4101763e-04 9.9899775e-01]
427,3,3,[1.2862144e-04 1.0525856e-04 5.5902539e-04 9.9920708e-01]
428,3,3,[8.0002508e-05 1.5077447e-04 7.2044058e-04 9.9904877e-01]
429,3,3,[6.4328860e-04 1.5010177e-04 4.5007453e-04 9.9875653e-01]
430,3,3,[6.9945439e-05 1.6151331e-04 2.1844187e-03 9.9758410e-01]
431,3,3,[2.6719426e-05 1.1040079e-02 3.0495498e-01 6.8397826e-01]
432,3,3,[2.3587707e-03 1.4611287e-03 1.9202712e-04 9.9598807e-01]
433,3,3,[1.7809047e-04 1.3697514e-04 1.4936658e-04 9.9953556e-01]
434,3,3,[1.4464078e-03 2.0301012e-04 3.0972826e-04 9.9804097e-01]
435,3,3,[1.9689693e-04 1.7486325e-04 9.2361122e-05 9.9953580e-01]
436,3,3,[6.101307e-04 2.771467e-04 5.535461e-04 9.985592e-01]
437,3,1,[3.9706123e-03 7.5939488e-01 1.2136089e-04 2.3651312e-01]
438,3,3,[1.2488991e-04 9.6970383e-05 3.3480779e-04 9.9944335e-01]
439,1,1,[5.9443788e-05 9.9803144e-01 1.0057363e-04 1.8085177e-03]
440,3,3,[1.0156846e-04 1.2967165e-04 3.8177054e-04 9.9938703e-01]
441,3,3,[2.1859987e-04 9.0876645e-05 6.9815601e-04 9.9899238e-01]
442,3,3,[2.1853471e-04 1.7768271e-04 3.3747897e-04 9.9926621e-01]
443,3,3,[2.7287891e-04 8.1787352e-05 2.3026511e-04 9.9941516e-01]
444,3,3,[1.3874169e-03 1.3924680e-04 9.8674162e-04 9.9748659e-01]
445,3,3,[1.4979293e-03 3.0428212e-04 3.4876956e-04 9.9784899e-01]
446,3,3,[3.0527031e-04 5.9929615e-05 8.8349282e-04 9.9875128e-01]
447,0,1,[4.8721172e-06 9.9711764e-01 2.0538071e-04 2.6721579e-03]
448,3,3,[1.1560075e-04 1.5290985e-04 2.0290846e-04 9.9952865e-01]
449,3,3,[1.55231595e-04 1.04942032e-04 1.18030686e-04 9.99621749e-01]
450,3,3,[1.8245201e-03 1.2519938e-04 1.0925011e-03 9.9695790e-01]
451,3,3,[2.1926087e-04 8.0904545e-05 1.4340613e-04 9.9955636e-01]
452,3,3,[6.6710287e-04 1.8648956e-04 7.8159728e-04 9.9836487e-01]
453,1,1,[3.7371708e-05 9.2778409e-01 1.5277262e-03 7.0650816e-02]
454,3,3,[4.2743975e-04 6.2080326e-05 4.7243922e-04 9.9903810e-01]
455,1,1,[6.8945042e-06 9.9286795e-01 1.2112192e-03 5.9139212e-03]
456,3,3,[1.8347528e-04 3.0275760e-04 4.5072648e-04 9.9906307e-01]
457,3,3,[1.79569470e-04 1.01581936e-04 1.80117277e-04 9.99538660e-01]
458,3,3,[3.6958081e-04 1.3485328e-04 3.8553466e-04 9.9911004e-01]
459,3,3,[2.3629045e-04 9.7460237e-05 1.3734847e-04 9.9952888e-01]
460,3,3,[5.2475202e-04 3.9165709e-04 1.2247042e-03 9.9785882e-01]
461,1,1,[1.7375827e-05 9.8873013e-01 1.1625636e-04 1.1136184e-02]
462,3,3,[2.7585143e-04 4.8913978e-05 1.3521620e-03 9.9832302e-01]
463,1,1,[7.3815613e-06 9.9778146e-01 1.8701587e-04 2.0241989e-03]
464,3,2,[2.5940826e-04 6.1929831e-04 5.3269398e-01 4.6642733e-01]
465,1,3,[9.2973547e-05 9.9076533e-05 1.1128899e-04 9.9969673e-01]
466,3,3,[9.4783492e-04 1.2434447e-04 6.1819307e-03 9.9274582e-01]
467,3,3,[1.01976024e-04 1.39961732e-04 1.06882384e-04 9.99651194e-01]
468,3,3,[9.8411707e-05 4.4861101e-04 1.2899799e-03 9.9816304e-01]
469,3,3,[4.6438116e-04 1.0043618e-04 4.0377720e-04 9.9903142e-01]
470,3,3,[7.3993971e-05 1.5878293e-04 3.0396224e-04 9.9946326e-01]
471,1,2,[1.3854073e-05 6.5999728e-04 9.9563247e-01 3.6936286e-03]
472,3,3,[7.4880205e-05 7.3643263e-05 9.9386182e-04 9.9885762e-01]
473,3,3,[8.2363811e-05 8.3543331e-05 2.2764920e-04 9.9960643e-01]
474,3,3,[5.9463509e-04 2.3179672e-04 7.4957209e-03 9.9167788e-01]
475,3,3,[1.1689371e-04 7.8309160e-05 1.8488083e-04 9.9961996e-01]
476,3,3,[2.6780199e-05 2.5009399e-02 4.6434766e-03 9.7032040e-01]
477,3,3,[8.7133492e-05 1.1956485e-04 5.1878492e-04 9.9927443e-01]
478,3,3,[1.3573497e-04 6.0438884e-05 2.9746594e-03 9.9682909e-01]
479,3,2,[1.3497670e-05 1.5572080e-01 8.2916677e-01 1.5098916e-02]
480,3,3,[7.4103562e-05 1.9075624e-04 2.9476770e-04 9.9944037e-01]
481,3,3,[1.0540065e-04 1.3843007e-04 1.7771262e-04 9.9957842e-01]
482,3,3,[2.4346169e-04 2.2315473e-04 2.5796253e-04 9.9927551e-01]
483,3,3,[1.10649635e-04 1.18456861e-04 1.93715605e-04 9.99577224e-01]
484,3,3,[1.0995603e-04 2.1759928e-03 2.8856090e-04 9.9742538e-01]
485,3,3,[3.3394879e-04 7.5719459e-04 3.9420807e-04 9.9851471e-01]
486,3,2,[2.0972015e-04 1.2085867e-04 8.4295267e-01 1.5671678e-01]
487,1,1,[1.0283631e-05 9.9826354e-01 3.9244120e-04 1.3337574e-03]
488,3,3,[9.8178913e-05 7.4610776e-05 4.3292015e-04 9.9939430e-01]
489,3,3,[1.03591316e-04 1.07538195e-04 2.29057157e-04 9.99559820e-01]
490,3,3,[1.2255870e-04 2.2913975e-04 1.4848297e-04 9.9949980e-01]
491,3,3,[9.4325398e-05 1.6496326e-04 1.6241055e-04 9.9957830e-01]
492,3,1,[1.9135805e-05 8.2915121e-01 2.2845841e-03 1.6854505e-01]
493,3,3,[9.6767518e-04 6.5096910e-04 2.1534614e-04 9.9816602e-01]
494,2,2,[1.165593e-04 4.281606e-05 9.596735e-01 4.016704e-02]
495,2,1,[4.5439258e-04 9.6167397e-01 3.5387352e-02 2.4842196e-03]
496,3,3,[2.1604521e-04 1.4164032e-02 1.0533949e-03 9.8456651e-01]
497,3,3,[1.44965961e-04 4.30232700e-04 1.20106415e-04 9.99304652e-01]
498,3,3,[2.3881163e-04 4.8189890e-04 1.4514540e-04 9.9913412e-01]
499,3,3,[1.1216446e-04 7.6885364e-04 7.6470336e-05 9.9904245e-01]
500,3,3,[1.7106329e-04 2.0178884e-02 3.2796309e-04 9.7932202e-01]
501,3,3,[1.8255292e-04 4.7001680e-03 1.6320005e-04 9.9495405e-01]
502,3,3,[7.7962017e-05 2.0054185e-04 3.5008925e-04 9.9937147e-01]
503,3,1,[2.4210763e-06 9.9719810e-01 3.2189023e-04 2.4776384e-03]
504,3,3,[1.5722394e-03 2.1366993e-04 3.8012725e-04 9.9783403e-01]
505,3,3,[3.2320622e-04 9.4767522e-05 2.0938211e-04 9.9937278e-01]
506,3,3,[4.1534519e-03 1.9575641e-04 3.7015759e-04 9.9528056e-01]
507,3,3,[2.56037310e-04 1.01835474e-04 1.33056732e-04 9.99508977e-01]
508,3,3,[1.4776886e-03 7.9769117e-05 6.2159193e-04 9.9782097e-01]
509,3,3,[1.5788469e-03 8.5182466e-05 2.4315919e-04 9.9809283e-01]
510,3,3,[3.8807254e-04 8.7817723e-05 2.7452109e-04 9.9924964e-01]
511,3,1,[1.4200968e-04 7.4767083e-01 8.5675472e-04 2.5133038e-01]
512,3,3,[2.0431569e-04 2.0723732e-04 2.7321614e-04 9.9931514e-01]
513,3,3,[2.2955149e-04 1.0503260e-04 5.3016347e-04 9.9913532e-01]
514,3,3,[1.4328559e-04 2.2555044e-04 2.1349534e-04 9.9941766e-01]
515,3,3,[1.11743524e-04 3.81321268e-04 5.21250186e-04 9.98985708e-01]
516,3,3,[8.7783107e-04 1.3178095e-04 9.7047811e-04 9.9801981e-01]
517,3,3,[1.7511722e-03 2.4165162e-04 3.9901145e-04 9.9760818e-01]
518,3,3,[1.3736975e-04 4.3111478e-04 2.9706932e-03 9.9646086e-01]
519,2,1,[4.36075570e-05 9.90118742e-01 1.10480585e-04 9.72718466e-03]
520,3,3,[1.0910823e-04 1.6331622e-04 5.8401452e-04 9.9914360e-01]
521,3,3,[1.8168577e-04 8.7535685e-05 2.7244733e-04 9.9945825e-01]
522,3,3,[1.2995393e-03 2.1337694e-04 6.8627793e-04 9.9780077e-01]
523,3,1,[6.6038177e-05 9.9560934e-01 8.1168365e-04 3.5130156e-03]
524,3,3,[5.5769552e-04 6.8038539e-04 8.7553216e-04 9.9788636e-01]
525,1,1,[9.5497846e-05 9.8729730e-01 7.6288045e-05 1.2530846e-02]
526,3,3,[3.7959771e-04 7.4000076e-05 1.1648093e-03 9.9838161e-01]
527,1,1,[7.3702422e-06 9.9870753e-01 1.3535673e-04 1.1497712e-03]
528,3,3,[1.8031256e-04 2.1307719e-04 7.8999856e-04 9.9881661e-01]
529,3,3,[1.7396051e-04 7.2026662e-05 4.8914127e-04 9.9926478e-01]
530,3,3,[3.368920e-04 1.025624e-04 4.295051e-04 9.991310e-01]
531,3,3,[2.1654279e-04 6.6454762e-05 3.3589540e-04 9.9938107e-01]
532,1,1,[4.6236491e-06 9.9532396e-01 5.8066191e-05 4.6134773e-03]
533,3,3,[4.0843256e-04 6.4331922e-04 8.1771507e-04 9.9813050e-01]
534,3,2,[1.0678302e-03 1.1568675e-04 8.3536589e-01 1.6345061e-01]
535,1,1,[1.0315718e-05 9.9889660e-01 2.8235599e-04 8.1073324e-04]
536,3,3,[1.2737304e-04 6.9492744e-05 9.1347927e-03 9.9066836e-01]
537,3,3,[1.2767695e-04 6.0628761e-05 2.7324722e-04 9.9953842e-01]
538,3,3,[1.2583458e-03 4.1138651e-04 3.8856781e-01 6.0976237e-01]
539,3,3,[1.1657647e-04 9.9859782e-05 2.0128819e-04 9.9958223e-01]
540,3,3,[1.5967594e-04 1.1733290e-04 4.4460623e-03 9.9527693e-01]
541,3,3,[3.9018082e-04 5.7540205e-05 6.9175253e-04 9.9886060e-01]
542,3,3,[3.3792551e-04 9.2394803e-05 3.7679067e-04 9.9919289e-01]
543,1,2,[4.0645523e-06 6.7112566e-04 9.9808037e-01 1.2444591e-03]
544,3,3,[8.3047278e-05 7.8178811e-05 2.8630538e-04 9.9955243e-01]
545,3,3,[8.66961855e-05 1.05727464e-04 1.44192643e-04 9.99663472e-01]
546,3,3,[1.7097997e-03 2.4368351e-04 4.8795462e-04 9.9755859e-01]
547,3,3,[1.5169807e-04 1.2412612e-04 1.1236749e-04 9.9961179e-01]
548,3,3,[1.2697896e-04 8.6735606e-02 1.0924214e-03 9.1204494e-01]
549,3,3,[2.1764182e-03 5.8620844e-02 6.9204299e-04 9.3851066e-01]
550,3,2,[9.2575778e-05 3.3539740e-04 8.4177548e-01 1.5779652e-01]
551,1,1,[5.2149317e-05 9.2496192e-01 7.3303215e-02 1.6827417e-03]
552,3,2,[3.8515976e-05 1.0824710e-03 9.2547601e-01 7.3403023e-02]
553,3,3,[2.3890410e-04 8.0617559e-05 3.0725959e-04 9.9937326e-01]
554,3,3,[1.3113559e-04 1.5981335e-04 2.9371172e-04 9.9941540e-01]
555,3,3,[1.2548215e-04 1.1509697e-04 1.7422136e-04 9.9958521e-01]
556,3,3,[7.5964874e-04 1.0950542e-04 4.4902400e-04 9.9868184e-01]
557,3,3,[1.9712838e-04 1.6828753e-04 2.4669900e-04 9.9938786e-01]
558,3,3,[3.9976055e-04 1.2074746e-04 2.5515622e-04 9.9922431e-01]
559,3,2,[9.1720729e-05 2.9978601e-04 9.9075645e-01 8.8520497e-03]
560,3,3,[6.2635896e-05 6.9399161e-05 2.9510132e-04 9.9957293e-01]
561,3,3,[1.0328366e-04 8.0635698e-05 1.7401624e-04 9.9964201e-01]
562,3,3,[9.0244255e-05 1.4025295e-04 1.4555236e-04 9.9962389e-01]
563,3,3,[1.3615550e-04 1.2420438e-04 1.2340810e-04 9.9961627e-01]
564,3,3,[3.3492495e-05 4.4519439e-02 1.9796032e-03 9.5346749e-01]
565,3,3,[1.3690167e-04 1.4363052e-04 2.5504452e-04 9.9946433e-01]
566,3,3,[1.2811596e-04 4.5120090e-04 3.4202512e-02 9.6521819e-01]
567,1,2,[1.3237906e-04 3.3574238e-02 9.3804246e-01 2.8250905e-02]
568,3,2,[1.3169475e-04 1.5653731e-04 9.0177917e-01 9.7932562e-02]
569,3,3,[2.1704420e-04 7.2405805e-05 4.0171065e-04 9.9930882e-01]
570,3,3,[3.0959316e-04 7.9312966e-05 1.1242644e-03 9.9848688e-01]
571,3,3,[1.8057642e-04 8.7817709e-05 2.5443995e-04 9.9947721e-01]
572,3,3,[7.1343069e-04 2.4024418e-04 1.6835510e-03 9.9736267e-01]
573,3,3,[2.6139515e-03 3.5417455e-04 1.0587054e-03 9.9597317e-01]
574,2,2,[3.1345256e-04 5.8317714e-04 5.9923714e-01 3.9986619e-01]
575,1,2,[1.9447714e-05 2.5356765e-05 9.9977988e-01 1.7531026e-04]
576,1,1,[3.1195558e-04 9.3361151e-01 5.6920447e-03 6.0384396e-02]
577,3,3,[8.5720225e-05 1.4698360e-04 1.8478435e-04 9.9958247e-01]
578,3,3,[3.3851530e-04 1.2534489e-04 2.7377059e-04 9.9926239e-01]
579,3,3,[2.4443079e-04 9.2141483e-05 1.6256984e-04 9.9950087e-01]
580,3,3,[1.3346190e-04 1.4755328e-02 4.8588746e-04 9.8462534e-01]
581,3,3,[2.3080033e-04 5.0742481e-02 1.3048654e-04 9.4889623e-01]
582,3,3,[3.8109158e-04 8.6448541e-05 1.2708403e-03 9.9826163e-01]
583,1,1,[5.3515619e-06 9.9877006e-01 9.3892711e-05 1.1306407e-03]
584,2,2,[1.2596160e-05 3.6935136e-05 9.8741245e-01 1.2537968e-02]
585,3,3,[2.6582196e-04 9.2853872e-05 4.8269081e-04 9.9915862e-01]
586,3,3,[2.2252239e-04 1.8796002e-04 1.2397391e-01 8.7561554e-01]
587,3,3,[1.8610507e-04 1.5492496e-04 1.5854355e-04 9.9950039e-01]
588,3,3,[1.6930742e-03 8.6243788e-05 5.5056736e-03 9.9271494e-01]
589,3,3,[1.6152116e-03 1.2611273e-04 8.0450438e-04 9.9745411e-01]
590,3,3,[9.5373177e-04 2.2610466e-04 1.8434881e-04 9.9863583e-01]
591,2,2,[4.6345672e-06 2.3363675e-05 9.9955326e-01 4.1867275e-04]
592,3,3,[4.2058341e-04 2.5791713e-04 7.6915282e-03 9.9162990e-01]
593,3,3,[2.5666881e-04 1.0701190e-04 2.9391574e-03 9.9669719e-01]
594,3,3,[3.0196868e-04 1.9754453e-04 2.1593443e-03 9.9734110e-01]
595,3,3,[1.8099722e-04 4.2904232e-04 8.8413153e-03 9.9054867e-01]
596,3,3,[1.2408986e-03 1.2815766e-04 1.0043322e-03 9.9762660e-01]
597,3,3,[3.8642553e-03 1.7862761e-04 9.5548842e-04 9.9500161e-01]
598,3,3,[5.2122574e-04 1.7320195e-03 2.2574490e-01 7.7200186e-01]
599,2,2,[5.7957670e-05 4.0314132e-03 9.8598355e-01 9.9271256e-03]
600,3,3,[1.4259176e-04 8.6215587e-05 1.7141095e-04 9.9959975e-01]
601,3,3,[2.16117827e-04 1.03772516e-04 1.43467987e-04 9.99536633e-01]
602,3,3,[3.6834087e-03 7.5047673e-04 1.3775842e-03 9.9418855e-01]
603,3,3,[1.7792094e-04 1.7470075e-04 1.0200968e-04 9.9954540e-01]
604,3,3,[1.4480265e-04 4.7910002e-01 6.5491843e-04 5.2010024e-01]
605,3,3,[3.5018008e-04 6.1357124e-03 6.2900159e-04 9.9288505e-01]
606,3,3,[2.4687580e-04 1.4579250e-04 2.4584017e-04 9.9936146e-01]
607,2,2,[3.1939070e-04 4.9493051e-01 5.0163025e-01 3.1198745e-03]
608,3,3,[1.0375143e-04 1.1155027e-04 2.3397876e-04 9.9955076e-01]
609,3,3,[2.5708909e-04 8.0672406e-05 2.1748131e-04 9.9944478e-01]
610,3,3,[1.91176034e-04 1.16925454e-04 2.20021320e-04 9.99471962e-01]
611,3,3,[2.3465247e-04 1.0414903e-04 1.5930114e-04 9.9950194e-01]
612,1,1,[3.9919901e-06 9.9827385e-01 8.0985497e-05 1.6411379e-03]
613,3,3,[2.1550624e-04 1.4570497e-03 2.2197893e-04 9.9810541e-01]
614,3,3,[3.5220972e-04 6.4696265e-05 8.4294658e-04 9.9874026e-01]
615,1,1,[1.7091252e-05 9.9742472e-01 1.7688527e-03 7.8944210e-04]
616,3,3,[5.9803271e-05 1.3069862e-04 3.2143842e-04 9.9948800e-01]
617,3,3,[1.2344876e-04 1.1062245e-04 1.5984447e-04 9.9960619e-01]
618,3,3,[2.4730249e-04 2.1849795e-04 3.2930254e-04 9.9920493e-01]
619,3,3,[9.9955781e-05 1.2612180e-04 1.1684745e-04 9.9965715e-01]
620,3,3,[1.2695589e-04 4.9201504e-04 1.2530406e-03 9.9812800e-01]
621,3,3,[3.1031523e-04 6.0290640e-04 5.0471362e-04 9.9858201e-01]
622,3,3,[8.79746876e-05 1.07122425e-04 1.52536877e-03 9.98279572e-01]
623,1,1,[9.7012053e-06 9.8961359e-01 6.8759122e-03 3.5008257e-03]
624,2,3,[1.1250071e-04 3.4976008e-04 7.2182976e-02 9.2735475e-01]
625,3,3,[9.9802164e-05 1.1315508e-04 1.6103253e-04 9.9962592e-01]
626,3,2,[3.3618818e-04 3.7454872e-03 7.2941792e-01 2.6650041e-01]
627,3,3,[6.8915811e-05 1.7743824e-04 1.0497269e-04 9.9964869e-01]
628,3,3,[1.0437849e-04 5.9302594e-04 4.7480298e-04 9.9882787e-01]
629,3,3,[1.2645242e-04 6.4345618e-04 5.9431337e-04 9.9863583e-01]
630,3,3,[4.2426263e-04 7.4040356e-05 5.2606728e-04 9.9897563e-01]
631,2,2,[1.6973365e-05 9.7848341e-02 8.9660925e-01 5.5253981e-03]
632,3,3,[1.6721436e-04 9.6654221e-05 6.0942868e-04 9.9912661e-01]
633,3,3,[1.4906046e-04 1.2547313e-04 1.9019142e-04 9.9953532e-01]
634,3,3,[1.5834369e-02 2.5055904e-04 1.3444761e-03 9.8257059e-01]
635,3,3,[2.29906000e-04 1.07609965e-04 1.31586217e-04 9.99530911e-01]
636,1,1,[3.0994466e-05 9.9036461e-01 4.1340361e-03 5.4703918e-03]
637,3,3,[2.0577598e-03 4.5764708e-04 2.2751153e-04 9.9725705e-01]
638,3,3,[1.5690955e-04 1.1070772e-04 1.1039407e-03 9.9862850e-01]
